Order ID,Order Date,Customer Name,Segment,Region,Category,Sub Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-10725,2025-01-24,Customer 153,Consumer,North,Home & Kitchen,Vacuum Cleaner,4,118.88,0.1,427.97,126.33
ORD-10231,2025-01-24,Customer 20,Corporate,East,Electronics,Tablet,2,525.34,0.0,1050.68,108.33
ORD-11623,2025-01-24,Customer 384,Corporate,North,Clothing,Jacket,1,44.67,0.1,40.2,5.64
ORD-10864,2025-01-24,Customer 127,Consumer,East,Electronics,Smartphone,7,779.65,0.0,5457.55,938.65
ORD-12946,2025-01-25,Customer 197,Corporate,Central,Electronics,Laptop,2,278.75,0.05,529.62,145.31
ORD-10891,2025-01-25,Customer 120,Consumer,West,Home & Kitchen,Air Fryer,6,44.28,0.15,225.83,68.18
ORD-10343,2025-01-25,Customer 536,Consumer,West,Stationery,Whiteboard,4,5.27,0.0,21.08,2.6
ORD-10106,2025-01-25,Customer 718,Home Office,East,Electronics,Smartwatch,7,787.08,0.0,5509.56,613.32
ORD-12972,2025-01-25,Customer 381,Consumer,East,Stationery,Backpack,5,8.5,0.0,42.5,11.22
ORD-11002,2025-01-26,Customer 721,Consumer,Central,Furniture,Desk,3,466.86,0.05,1330.55,405.84
ORD-11919,2025-01-27,Customer 272,Consumer,West,Electronics,Headphones,6,855.3,0.0,5131.8,1755.13
ORD-10353,2025-01-27,Customer 494,Corporate,North,Electronics,Headphones,4,336.42,0.0,1345.68,77.07
ORD-12674,2025-01-27,Customer 496,Corporate,East,Stationery,Desk Organizer,1,39.58,0.05,37.6,10.2
ORD-10893,2025-01-27,Customer 579,Consumer,Central,Home & Kitchen,Air Fryer,3,182.95,0.0,548.85,136.06
ORD-10277,2025-01-28,Customer 676,Corporate,East,Electronics,Tablet,5,166.31,0.0,831.55,222.05
ORD-11751,2025-01-28,Customer 32,Consumer,South,Stationery,Backpack,5,16.75,0.0,83.75,24.52
ORD-11040,2025-01-29,Customer 144,Corporate,South,Stationery,Desk Organizer,1,22.49,0.15,19.12,-0.85
ORD-10448,2025-01-29,Customer 791,Consumer,South,Electronics,Smartphone,5,410.32,0.0,2051.6,233.48
ORD-10784,2025-01-29,Customer 176,Consumer,North,Electronics,Tablet,2,500.69,0.05,951.31,322.17
ORD-10882,2025-01-29,Customer 157,Corporate,West,Clothing,Cap,7,13.24,0.0,92.68,18.93
ORD-10342,2025-01-29,Customer 522,Home Office,North,Home & Kitchen,Lamp,1,171.62,0.0,171.62,26.77
ORD-11568,2025-01-30,Customer 173,Consumer,Central,Stationery,Pen Set,3,22.61,0.0,67.83,4.71
ORD-10921,2025-01-30,Customer 702,Consumer,East,Electronics,Smartphone,5,253.38,0.1,1140.21,188.0
ORD-10173,2025-01-30,Customer 716,Home Office,Central,Stationery,Desk Organizer,7,7.7,0.0,53.9,11.48
ORD-10969,2025-01-30,Customer 732,Corporate,Central,Clothing,T-Shirt,6,41.54,0.0,249.24,75.69
ORD-12338,2025-01-30,Customer 374,Consumer,East,Electronics,Laptop,1,102.62,0.0,102.62,25.27
ORD-12763,2025-01-31,Customer 860,Consumer,West,Electronics,Headphones,7,259.68,0.0,1817.76,357.69
ORD-12599,2025-01-31,Customer 115,Consumer,East,Furniture,Office Chair,3,279.83,0.0,839.49,124.21
ORD-12189,2025-01-31,Customer 866,Consumer,Central,Furniture,Sofa,6,328.66,0.0,1971.96,201.98
ORD-11267,2025-02-01,Customer 741,Corporate,East,Clothing,Sneakers,4,66.76,0.0,267.04,28.84
ORD-10323,2025-02-01,Customer 740,Consumer,East,Clothing,Sneakers,2,26.74,0.0,53.48,14.17
ORD-12640,2025-02-01,Customer 552,Consumer,West,Electronics,Smartphone,6,680.65,0.0,4083.9,1045.0
ORD-12797,2025-02-02,Customer 751,Corporate,West,Home & Kitchen,Air Fryer,4,138.93,0.0,555.72,86.25
ORD-11330,2025-02-02,Customer 507,Consumer,North,Home & Kitchen,Vacuum Cleaner,2,199.19,0.0,398.38,79.2
ORD-10019,2025-02-02,Customer 127,Home Office,East,Electronics,Laptop,4,812.78,0.0,3251.12,268.45
ORD-11720,2025-02-03,Customer 111,Corporate,South,Electronics,Tablet,2,376.16,0.0,752.32,72.16
ORD-12050,2025-02-03,Customer 449,Corporate,East,Furniture,Office Chair,2,454.73,0.0,909.46,188.92
ORD-10015,2025-02-03,Customer 564,Corporate,Central,Home & Kitchen,Blender,3,94.94,0.0,284.82,69.77
ORD-11510,2025-02-03,Customer 141,Consumer,Central,Home & Kitchen,Blender,4,43.28,0.15,147.15,12.67
ORD-11893,2025-02-04,Customer 288,Corporate,West,Stationery,Backpack,1,22.7,0.1,20.43,1.7
ORD-10097,2025-02-04,Customer 71,Consumer,West,Electronics,Smartwatch,6,326.81,0.0,1960.86,301.86
ORD-11154,2025-02-04,Customer 186,Home Office,East,Home & Kitchen,Blender,6,106.82,0.0,640.92,119.44
ORD-12954,2025-02-06,Customer 142,Consumer,Central,Home & Kitchen,Cookware Set,1,53.13,0.0,53.13,5.92
ORD-12018,2025-02-06,Customer 599,Consumer,South,Clothing,Jeans,6,53.93,0.0,323.58,40.99
ORD-11000,2025-02-06,Customer 533,Home Office,North,Furniture,Bed Frame,2,507.81,0.0,1015.62,73.79
ORD-12070,2025-02-06,Customer 241,Corporate,East,Home & Kitchen,Cookware Set,1,94.88,0.0,94.88,4.78
ORD-10540,2025-02-06,Customer 48,Consumer,South,Stationery,Desk Organizer,5,16.74,0.05,79.51,7.57
ORD-10480,2025-02-07,Customer 388,Corporate,South,Clothing,Jacket,6,62.84,0.0,377.04,116.9
ORD-11931,2025-02-07,Customer 12,Consumer,East,Clothing,T-Shirt,6,49.24,0.2,236.35,30.37
ORD-11349,2025-02-08,Customer 843,Home Office,West,Electronics,Smartphone,1,474.64,0.0,474.64,61.21
ORD-11929,2025-02-08,Customer 648,Home Office,South,Electronics,Smartphone,1,457.45,0.2,365.96,13.61
ORD-10257,2025-02-08,Customer 843,Consumer,South,Home & Kitchen,Blender,7,164.28,0.0,1149.96,302.56
ORD-10041,2025-02-08,Customer 625,Corporate,West,Furniture,Bookshelf,5,205.49,0.1,924.71,82.88
ORD-10724,2025-02-08,Customer 699,Corporate,South,Furniture,Bookshelf,7,574.72,0.1,3620.74,499.19
ORD-10100,2025-02-08,Customer 483,Home Office,East,Electronics,Tablet,3,799.52,0.0,2398.56,316.5
ORD-12184,2025-02-08,Customer 206,Consumer,North,Clothing,T-Shirt,5,61.08,0.0,305.4,83.9
ORD-11940,2025-02-08,Customer 632,Corporate,Central,Stationery,Backpack,1,6.33,0.2,5.06,-4.18
ORD-12172,2025-02-08,Customer 851,Consumer,East,Clothing,Sneakers,4,37.33,0.0,149.32,25.8
ORD-12778,2025-02-08,Customer 637,Consumer,East,Stationery,Desk Organizer,1,30.27,0.05,28.76,7.16
ORD-10358,2025-02-09,Customer 615,Consumer,North,Home & Kitchen,Blender,2,124.11,0.0,248.22,39.6
ORD-10047,2025-02-09,Customer 702,Corporate,South,Home & Kitchen,Vacuum Cleaner,3,188.19,0.0,564.57,91.97
ORD-11294,2025-02-09,Customer 699,Consumer,West,Clothing,Sneakers,2,16.95,0.0,33.9,6.87
ORD-10606,2025-02-09,Customer 205,Corporate,East,Home & Kitchen,Lamp,5,142.86,0.05,678.59,82.36
ORD-10474,2025-02-09,Customer 334,Corporate,East,Furniture,Desk,1,369.57,0.0,369.57,30.84
ORD-12999,2025-02-10,Customer 613,Consumer,West,Electronics,Headphones,3,381.5,0.05,1087.27,132.03
ORD-11664,2025-02-10,Customer 180,Consumer,West,Electronics,Smartwatch,1,247.13,0.05,234.77,12.54
ORD-10719,2025-02-11,Customer 547,Consumer,North,Electronics,Smartphone,4,461.34,0.0,1845.36,486.71
ORD-10588,2025-02-11,Customer 733,Consumer,East,Electronics,Smartwatch,4,448.61,0.05,1704.72,294.2
ORD-12256,2025-02-11,Customer 195,Consumer,Central,Clothing,Jeans,1,83.11,0.0,83.11,29.02
ORD-10224,2025-02-11,Customer 86,Consumer,Central,Clothing,Jeans,2,27.35,0.0,54.7,9.82
ORD-11994,2025-02-11,Customer 366,Home Office,East,Electronics,Laptop,7,248.1,0.0,1736.7,453.18
ORD-11928,2025-02-11,Customer 894,Consumer,North,Home & Kitchen,Cookware Set,2,70.23,0.0,140.46,28.54
ORD-12028,2025-02-11,Customer 75,Consumer,North,Stationery,Whiteboard,7,4.91,0.0,34.37,2.13
ORD-11646,2025-02-11,Customer 121,Consumer,South,Clothing,Sneakers,4,55.52,0.1,199.87,45.0
ORD-12493,2025-02-11,Customer 48,Home Office,North,Furniture,Bed Frame,1,155.26,0.2,124.21,16.29
ORD-10389,2025-02-12,Customer 4,Home Office,West,Electronics,Tablet,5,366.33,0.0,1831.65,606.47
ORD-10062,2025-02-12,Customer 283,Corporate,Central,Clothing,Cap,2,73.99,0.1,133.18,26.4
ORD-12351,2025-02-12,Customer 736,Corporate,West,Furniture,Desk,3,81.91,0.0,245.73,83.03
ORD-10749,2025-02-12,Customer 1,Consumer,West,Furniture,Bookshelf,4,615.15,0.0,2460.6,392.01
ORD-11740,2025-02-12,Customer 286,Consumer,West,Home & Kitchen,Lamp,4,94.09,0.1,338.72,113.86
ORD-12900,2025-02-12,Customer 865,Corporate,East,Furniture,Office Chair,5,216.71,0.0,1083.55,355.16
ORD-11747,2025-02-12,Customer 157,Corporate,Central,Clothing,Cap,5,65.05,0.0,325.25,58.03
ORD-11491,2025-02-13,Customer 105,Consumer,South,Electronics,Smartwatch,2,183.85,0.05,349.31,31.75
ORD-12617,2025-02-13,Customer 407,Home Office,South,Clothing,T-Shirt,7,22.36,0.15,133.04,30.61
ORD-12876,2025-02-13,Customer 806,Corporate,North,Home & Kitchen,Vacuum Cleaner,4,35.75,0.0,143.0,13.85
ORD-11616,2025-02-13,Customer 444,Corporate,East,Stationery,Desk Organizer,6,15.99,0.0,95.94,28.65
ORD-11085,2025-02-13,Customer 426,Corporate,South,Stationery,Pen Set,4,5.5,0.0,22.0,3.78
ORD-12857,2025-02-13,Customer 324,Corporate,Central,Home & Kitchen,Blender,2,66.5,0.1,119.7,8.05
ORD-11493,2025-02-13,Customer 570,Home Office,West,Clothing,Cap,2,51.58,0.0,103.16,15.29
ORD-10221,2025-02-13,Customer 200,Consumer,North,Clothing,Sneakers,7,16.94,0.0,118.58,32.36
ORD-12358,2025-02-14,Customer 90,Corporate,East,Clothing,Jacket,2,36.29,0.15,61.69,15.72
ORD-11472,2025-02-14,Customer 138,Corporate,East,Electronics,Smartphone,1,706.83,0.0,706.83,219.36
ORD-12181,2025-02-14,Customer 396,Home Office,Central,Clothing,Jeans,1,28.6,0.0,28.6,4.87
ORD-10327,2025-02-15,Customer 553,Corporate,Central,Electronics,Tablet,3,452.51,0.0,1357.53,230.23
ORD-12749,2025-02-15,Customer 431,Consumer,West,Electronics,Headphones,2,62.56,0.0,125.12,38.52
ORD-10898,2025-02-15,Customer 811,Consumer,Central,Clothing,Jacket,5,20.57,0.0,102.85,13.94
ORD-11428,2025-02-15,Customer 5,Consumer,East,Clothing,Sneakers,4,72.13,0.0,288.52,40.08
ORD-12538,2025-02-15,Customer 741,Consumer,East,Home & Kitchen,Lamp,6,168.58,0.0,1011.48,249.59
ORD-12069,2025-02-15,Customer 407,Consumer,South,Electronics,Tablet,7,810.57,0.05,5390.29,1017.46
ORD-12558,2025-02-16,Customer 440,Consumer,North,Stationery,Pen Set,3,25.89,0.0,77.67,18.49
ORD-11270,2025-02-16,Customer 687,Consumer,West,Clothing,T-Shirt,3,75.36,0.0,226.08,54.4
ORD-10470,2025-02-17,Customer 715,Corporate,South,Clothing,Jeans,6,13.2,0.0,79.2,20.18
ORD-10518,2025-02-17,Customer 878,Corporate,West,Electronics,Tablet,6,274.86,0.0,1649.16,444.77
ORD-12368,2025-02-17,Customer 583,Consumer,West,Clothing,Sneakers,5,79.25,0.0,396.25,113.1
ORD-10009,2025-02-17,Customer 193,Consumer,East,Furniture,Bookshelf,7,350.76,0.0,2455.32,751.38
ORD-12505,2025-02-17,Customer 64,Corporate,West,Clothing,Cap,4,43.28,0.05,164.46,43.83
ORD-11097,2025-02-18,Customer 502,Consumer,West,Furniture,Office Chair,4,517.94,0.0,2071.76,207.64
ORD-11700,2025-02-18,Customer 679,Consumer,Central,Stationery,Desk Organizer,3,9.32,0.0,27.96,4.29
ORD-12962,2025-02-18,Customer 309,Corporate,Central,Electronics,Smartwatch,4,257.24,0.15,874.62,146.64
ORD-12910,2025-02-18,Customer 368,Consumer,South,Home & Kitchen,Cookware Set,1,65.69,0.15,55.84,0.82
ORD-11082,2025-02-18,Customer 124,Corporate,West,Electronics,Smartwatch,3,210.4,0.0,631.2,145.0
ORD-12447,2025-02-18,Customer 392,Corporate,East,Home & Kitchen,Air Fryer,4,121.3,0.0,485.2,31.68
ORD-11503,2025-02-19,Customer 845,Corporate,West,Electronics,Smartphone,1,707.46,0.0,707.46,182.56
ORD-11441,2025-02-19,Customer 41,Consumer,North,Furniture,Office Chair,6,668.13,0.0,4008.78,895.34
ORD-10682,2025-02-19,Customer 294,Corporate,North,Electronics,Tablet,6,784.69,0.0,4708.14,1622.75
ORD-11396,2025-02-19,Customer 737,Consumer,East,Electronics,Smartphone,1,123.54,0.0,123.54,41.28
ORD-12676,2025-02-19,Customer 375,Home Office,South,Home & Kitchen,Vacuum Cleaner,1,45.39,0.2,36.31,3.97
ORD-11980,2025-02-19,Customer 125,Consumer,West,Clothing,Cap,3,12.26,0.0,36.78,10.65
ORD-12401,2025-02-19,Customer 304,Home Office,North,Electronics,Smartphone,4,471.65,0.0,1886.6,250.21
ORD-12295,2025-02-20,Customer 828,Consumer,North,Furniture,Desk,3,604.86,0.0,1814.58,144.22
ORD-12322,2025-02-20,Customer 151,Corporate,Central,Home & Kitchen,Vacuum Cleaner,2,112.73,0.0,225.46,21.07
ORD-12487,2025-02-20,Customer 472,Home Office,Central,Clothing,Jacket,1,57.57,0.0,57.57,7.56
ORD-12756,2025-02-20,Customer 386,Corporate,East,Home & Kitchen,Air Fryer,6,156.36,0.2,750.53,123.77
ORD-12264,2025-02-20,Customer 106,Corporate,East,Furniture,Bed Frame,1,521.89,0.05,495.8,123.65
ORD-11814,2025-02-20,Customer 89,Corporate,Central,Clothing,Jacket,1,77.86,0.0,77.86,24.77
ORD-11961,2025-02-20,Customer 825,Corporate,West,Stationery,Desk Organizer,2,21.39,0.1,38.5,3.2
ORD-10569,2025-02-21,Customer 760,Consumer,Central,Electronics,Tablet,2,449.51,0.1,809.12,71.1
ORD-10108,2025-02-21,Customer 177,Home Office,South,Clothing,Jeans,1,47.41,0.0,47.41,7.98
ORD-11577,2025-02-21,Customer 562,Consumer,West,Home & Kitchen,Vacuum Cleaner,2,37.03,0.0,74.06,9.71
ORD-11313,2025-02-21,Customer 325,Consumer,West,Stationery,Notebook,3,20.15,0.0,60.45,16.11
ORD-11738,2025-02-21,Customer 103,Corporate,Central,Stationery,Backpack,2,35.64,0.05,67.72,23.0
ORD-11797,2025-02-21,Customer 525,Home Office,West,Furniture,Bed Frame,7,219.72,0.05,1461.14,455.41
ORD-11584,2025-02-22,Customer 350,Consumer,South,Clothing,Jeans,7,77.49,0.0,542.43,66.17
ORD-11492,2025-02-22,Customer 231,Consumer,South,Furniture,Office Chair,5,170.6,0.0,853.0,236.65
ORD-11979,2025-02-22,Customer 614,Corporate,North,Stationery,Backpack,1,28.4,0.0,28.4,9.37
ORD-12380,2025-02-22,Customer 139,Consumer,West,Electronics,Smartwatch,7,84.5,0.0,591.5,125.53
ORD-11851,2025-02-22,Customer 379,Consumer,East,Stationery,Backpack,1,9.48,0.1,8.53,0.58
ORD-12364,2025-02-23,Customer 704,Consumer,West,Home & Kitchen,Blender,1,166.9,0.0,166.9,30.16
ORD-12537,2025-02-23,Customer 584,Consumer,East,Electronics,Smartphone,7,513.22,0.0,3592.54,578.27
ORD-10914,2025-02-23,Customer 538,Consumer,North,Electronics,Tablet,2,716.3,0.0,1432.6,421.46
ORD-12347,2025-02-23,Customer 809,Consumer,West,Home & Kitchen,Vacuum Cleaner,7,72.24,0.0,505.68,131.1
ORD-10305,2025-02-23,Customer 831,Consumer,West,Stationery,Notebook,7,4.88,0.15,29.04,1.0
ORD-12768,2025-02-23,Customer 211,Home Office,East,Electronics,Smartphone,5,488.04,0.0,2440.2,188.13
ORD-12073,2025-02-24,Customer 773,Home Office,West,Clothing,Jeans,4,16.77,0.0,67.08,7.84
ORD-10910,2025-02-24,Customer 81,Consumer,West,Electronics,Smartwatch,7,424.68,0.0,2972.76,348.18
ORD-10391,2025-02-24,Customer 583,Corporate,North,Electronics,Smartphone,2,647.93,0.0,1295.86,280.56
ORD-12817,2025-02-24,Customer 827,Consumer,Central,Home & Kitchen,Blender,3,142.15,0.0,426.45,23.13
ORD-11112,2025-02-25,Customer 240,Consumer,North,Electronics,Smartphone,4,138.18,0.1,497.45,103.47
ORD-10975,2025-02-25,Customer 472,Corporate,North,Electronics,Tablet,4,186.02,0.0,744.08,211.3
ORD-12934,2025-02-26,Customer 735,Consumer,South,Electronics,Smartwatch,1,601.68,0.0,601.68,155.07
ORD-11636,2025-02-26,Customer 842,Consumer,North,Clothing,Sneakers,3,64.19,0.15,163.68,13.29
ORD-10157,2025-02-26,Customer 839,Corporate,South,Clothing,Jacket,6,84.14,0.0,504.84,75.11
ORD-12375,2025-02-26,Customer 836,Consumer,North,Stationery,Backpack,1,27.25,0.05,25.89,5.48
ORD-11819,2025-02-26,Customer 269,Consumer,North,Clothing,T-Shirt,2,53.39,0.0,106.78,35.3
ORD-10679,2025-02-26,Customer 259,Corporate,Central,Clothing,Jacket,7,46.38,0.0,324.66,50.34
ORD-12206,2025-02-26,Customer 875,Corporate,North,Clothing,Jeans,5,31.8,0.0,159.0,51.42
ORD-11529,2025-02-27,Customer 519,Consumer,West,Electronics,Smartphone,1,804.15,0.0,804.15,210.11
ORD-12137,2025-02-27,Customer 563,Home Office,West,Furniture,Office Chair,6,223.45,0.0,1340.7,124.59
ORD-10392,2025-02-27,Customer 825,Corporate,North,Stationery,Notebook,6,37.14,0.0,222.84,73.2
ORD-11302,2025-02-28,Customer 448,Corporate,West,Stationery,Desk Organizer,7,14.89,0.1,93.81,12.16
ORD-11012,2025-02-28,Customer 439,Corporate,Central,Electronics,Tablet,7,353.42,0.0,2473.94,847.16
ORD-12012,2025-02-28,Customer 175,Consumer,South,Stationery,Pen Set,5,33.63,0.0,168.15,31.16
ORD-10695,2025-02-28,Customer 336,Consumer,East,Home & Kitchen,Blender,4,175.5,0.0,702.0,158.1
ORD-11052,2025-03-02,Customer 594,Consumer,Central,Clothing,T-Shirt,7,71.83,0.0,502.81,89.54
ORD-11308,2025-03-03,Customer 423,Corporate,North,Electronics,Laptop,4,153.37,0.0,613.48,192.33
ORD-12949,2025-03-03,Customer 691,Corporate,North,Furniture,Bookshelf,1,286.55,0.0,286.55,26.62
ORD-10110,2025-03-03,Customer 422,Consumer,South,Electronics,Tablet,1,498.49,0.0,498.49,31.68
ORD-12852,2025-03-03,Customer 76,Corporate,South,Home & Kitchen,Blender,3,78.98,0.05,225.09,37.67
ORD-12229,2025-03-03,Customer 148,Home Office,South,Stationery,Pen Set,2,27.8,0.0,55.6,6.72
ORD-12737,2025-03-03,Customer 305,Consumer,Central,Stationery,Pen Set,7,27.85,0.05,185.2,43.37
ORD-10848,2025-03-04,Customer 821,Consumer,East,Furniture,Bookshelf,4,241.52,0.0,966.08,330.81
ORD-10981,2025-03-04,Customer 176,Consumer,West,Home & Kitchen,Cookware Set,5,130.73,0.0,653.65,218.46
ORD-11971,2025-03-04,Customer 833,Corporate,Central,Stationery,Desk Organizer,3,32.19,0.0,96.57,16.77
ORD-12356,2025-03-04,Customer 644,Consumer,East,Electronics,Smartwatch,7,505.02,0.0,3535.14,632.04
ORD-10835,2025-03-04,Customer 441,Corporate,North,Stationery,Notebook,3,37.65,0.0,112.95,25.11
ORD-12057,2025-03-04,Customer 761,Home Office,West,Furniture,Office Chair,6,660.37,0.0,3962.22,1290.71
ORD-11188,2025-03-05,Customer 773,Home Office,West,Clothing,Cap,1,42.34,0.1,38.11,1.93
ORD-10349,2025-03-05,Customer 733,Consumer,West,Furniture,Office Chair,3,347.42,0.0,1042.26,289.13
ORD-12522,2025-03-05,Customer 1,Corporate,West,Clothing,Jeans,7,84.6,0.15,503.37,95.33
ORD-10127,2025-03-06,Customer 367,Corporate,Central,Clothing,Jeans,5,37.39,0.0,186.95,16.4
ORD-12421,2025-03-06,Customer 265,Consumer,West,Electronics,Laptop,4,314.13,0.0,1256.52,127.98
ORD-10456,2025-03-06,Customer 737,Home Office,West,Clothing,Jeans,6,44.51,0.1,240.35,81.37
ORD-10949,2025-03-06,Customer 313,Consumer,East,Stationery,Desk Organizer,3,4.04,0.0,12.12,1.88
ORD-11526,2025-03-07,Customer 425,Corporate,West,Clothing,Jeans,3,87.29,0.1,235.68,57.46
ORD-11654,2025-03-07,Customer 487,Corporate,South,Clothing,T-Shirt,1,76.85,0.0,76.85,9.88
ORD-11663,2025-03-07,Customer 292,Corporate,West,Electronics,Smartwatch,7,452.28,0.1,2849.36,435.98
ORD-11796,2025-03-07,Customer 573,Corporate,North,Clothing,Cap,7,20.21,0.1,127.32,36.45
ORD-12841,2025-03-07,Customer 526,Corporate,West,Electronics,Laptop,1,771.64,0.0,771.64,232.78
ORD-10859,2025-03-07,Customer 25,Home Office,West,Furniture,Office Chair,4,316.56,0.0,1266.24,273.52
ORD-10561,2025-03-07,Customer 605,Home Office,West,Home & Kitchen,Blender,5,196.53,0.05,933.52,188.32
ORD-10273,2025-03-08,Customer 854,Corporate,West,Furniture,Office Chair,6,138.29,0.05,788.25,246.63
ORD-12360,2025-03-08,Customer 412,Corporate,North,Clothing,T-Shirt,5,56.32,0.0,281.6,77.71
ORD-11901,2025-03-08,Customer 458,Home Office,North,Clothing,Jeans,4,39.46,0.0,157.84,33.51
ORD-10553,2025-03-08,Customer 221,Consumer,South,Clothing,T-Shirt,7,71.05,0.0,497.35,86.61
ORD-11272,2025-03-08,Customer 834,Home Office,North,Furniture,Bookshelf,5,579.07,0.0,2895.35,584.24
ORD-12055,2025-03-09,Customer 502,Corporate,East,Clothing,Jeans,4,55.78,0.0,223.12,39.94
ORD-10242,2025-03-09,Customer 766,Home Office,West,Electronics,Tablet,2,377.69,0.0,755.38,177.97
ORD-10641,2025-03-10,Customer 125,Consumer,North,Electronics,Smartwatch,2,534.46,0.0,1068.92,151.55
ORD-10452,2025-03-10,Customer 540,Consumer,Central,Clothing,Jacket,2,13.11,0.0,26.22,5.58
ORD-12662,2025-03-10,Customer 434,Consumer,East,Home & Kitchen,Lamp,1,161.74,0.15,137.48,23.36
ORD-12216,2025-03-10,Customer 612,Corporate,East,Home & Kitchen,Vacuum Cleaner,3,189.43,0.0,568.29,67.92
ORD-10234,2025-03-10,Customer 652,Consumer,East,Electronics,Tablet,1,614.39,0.0,614.39,206.4
ORD-10432,2025-03-11,Customer 754,Consumer,East,Clothing,Jacket,3,22.28,0.0,66.84,4.32
ORD-11726,2025-03-11,Customer 346,Corporate,Central,Furniture,Bed Frame,2,217.78,0.05,413.78,140.96
ORD-10912,2025-03-11,Customer 543,Consumer,East,Electronics,Laptop,1,411.45,0.2,329.16,64.63
ORD-10385,2025-03-11,Customer 661,Home Office,Central,Electronics,Headphones,1,597.18,0.05,567.32,174.47
ORD-11671,2025-03-12,Customer 549,Corporate,Central,Clothing,T-Shirt,7,19.69,0.0,137.83,45.43
ORD-10683,2025-03-12,Customer 292,Corporate,Central,Home & Kitchen,Air Fryer,5,86.14,0.05,409.16,108.43
ORD-10598,2025-03-13,Customer 761,Consumer,East,Clothing,T-Shirt,1,78.79,0.0,78.79,20.37
ORD-11345,2025-03-13,Customer 687,Home Office,North,Stationery,Backpack,1,15.94,0.0,15.94,5.14
ORD-12031,2025-03-14,Customer 214,Corporate,North,Stationery,Pen Set,6,15.26,0.0,91.56,7.67
ORD-12416,2025-03-14,Customer 859,Corporate,Central,Clothing,Jacket,6,61.18,0.0,367.08,49.29
ORD-12373,2025-03-14,Customer 804,Corporate,Central,Clothing,T-Shirt,7,13.2,0.05,87.78,16.44
ORD-11624,2025-03-14,Customer 477,Corporate,Central,Electronics,Smartwatch,5,856.3,0.2,3425.2,484.85
ORD-10494,2025-03-15,Customer 491,Consumer,Central,Clothing,Jeans,2,61.23,0.0,122.46,20.55
ORD-11042,2025-03-15,Customer 451,Consumer,Central,Stationery,Pen Set,6,22.57,0.2,108.34,13.22
ORD-12958,2025-03-15,Customer 701,Consumer,North,Home & Kitchen,Cookware Set,2,127.01,0.0,254.02,34.39
ORD-11431,2025-03-15,Customer 737,Corporate,South,Stationery,Pen Set,3,22.64,0.1,61.13,10.21
ORD-11677,2025-03-15,Customer 849,Consumer,North,Home & Kitchen,Vacuum Cleaner,7,100.96,0.0,706.72,78.03
ORD-12892,2025-03-16,Customer 142,Corporate,Central,Clothing,Jacket,1,26.42,0.0,26.42,5.37
ORD-10205,2025-03-16,Customer 789,Corporate,West,Stationery,Notebook,1,19.33,0.0,19.33,5.29
ORD-11172,2025-03-16,Customer 58,Consumer,West,Electronics,Headphones,2,659.02,0.0,1318.04,392.01
ORD-12138,2025-03-16,Customer 564,Home Office,West,Electronics,Smartphone,2,308.21,0.0,616.42,117.88
ORD-10317,2025-03-16,Customer 691,Consumer,South,Electronics,Laptop,6,397.99,0.15,2029.75,493.85
ORD-11688,2025-03-16,Customer 44,Consumer,South,Clothing,Cap,2,60.91,0.0,121.82,12.4
ORD-12379,2025-03-16,Customer 33,Home Office,Central,Furniture,Desk,2,447.4,0.1,805.32,224.41
ORD-12224,2025-03-17,Customer 402,Consumer,Central,Furniture,Bed Frame,6,103.98,0.1,561.49,170.85
ORD-11011,2025-03-17,Customer 744,Consumer,West,Clothing,Jacket,6,16.68,0.15,85.07,16.25
ORD-12398,2025-03-17,Customer 286,Consumer,South,Clothing,Jacket,7,29.29,0.0,205.03,12.59
ORD-12174,2025-03-17,Customer 247,Consumer,North,Furniture,Bookshelf,7,441.54,0.0,3090.78,996.51
ORD-11964,2025-03-17,Customer 381,Home Office,West,Clothing,Sneakers,5,66.81,0.2,267.24,80.17
ORD-10687,2025-03-18,Customer 204,Corporate,West,Furniture,Office Chair,7,468.82,0.0,3281.74,986.79
ORD-12182,2025-03-18,Customer 747,Consumer,North,Clothing,Sneakers,7,60.34,0.0,422.38,79.02
ORD-12516,2025-03-18,Customer 506,Corporate,Central,Electronics,Smartwatch,2,490.39,0.0,980.78,236.87
ORD-12213,2025-03-18,Customer 378,Consumer,Central,Electronics,Smartwatch,4,803.55,0.0,3214.2,888.09
ORD-10514,2025-03-19,Customer 158,Consumer,South,Clothing,Cap,5,80.77,0.0,403.85,45.04
ORD-11638,2025-03-19,Customer 782,Home Office,Central,Clothing,Jacket,2,73.47,0.1,132.25,10.82
ORD-11062,2025-03-19,Customer 605,Corporate,North,Electronics,Tablet,2,713.05,0.1,1283.49,331.29
ORD-12180,2025-03-19,Customer 333,Consumer,East,Clothing,Cap,6,45.69,0.05,260.43,28.37
ORD-12203,2025-03-20,Customer 382,Corporate,South,Stationery,Desk Organizer,2,36.73,0.0,73.46,6.28
ORD-10457,2025-03-20,Customer 516,Home Office,West,Home & Kitchen,Cookware Set,4,182.78,0.0,731.12,73.25
ORD-12936,2025-03-21,Customer 232,Consumer,Central,Electronics,Headphones,5,784.29,0.0,3921.45,741.48
ORD-12868,2025-03-21,Customer 111,Home Office,West,Clothing,T-Shirt,5,29.8,0.0,149.0,27.31
ORD-11976,2025-03-21,Customer 438,Consumer,North,Electronics,Smartphone,5,377.29,0.0,1886.45,563.6
